question,label
18놈,1
18눔,1
18늠,1
18세끼,1
18쉑끼,1
18쎄리,1
18쒜리,1
18쒝끼,1
18씨끼,1
2c8,1
2c팔,1
갈보,1
강간,1
개넘,1
개년,1
개놈,1
개뇬,1
개눔,1
개늠,1
개때꺄,1
개때끼,1
개또라이,1
개똥,1
개보지,1
개부랄,1
개부럴,1
개불알,1
개새,1
개새꺄,1
개새끼,1
개새리,1
개새야,1
개색,1
개색기,1
개색꺄,1
개색끼,1
개색히,1
개샥,1
개세,1
개세끼,1
개세이,1
개섹,1
개섺,1
개셃,1
개셋키,1
개셐,1
개소리,1
개쇄끼,1
개쇅,1
개쇅갸,1
개쇅기,1
개쇅꺄,1
개쇅끼,1
개쇅캬,1
개쇅키,1
개쇗,1
개쇗기,1
개쇠리,1
개쉐,1
개쉐끼,1
개쉐리,1
개쉐이,1
개쉑,1
개쉑갸,1
개쉑기,1
개쉑꺄,1
개쉑끼,1
개쉑이,1
개쉑캬,1
개쉑키,1
개쉑히,1
개쉢,1
개쉨,1
개쉬끼,1
개싀끼,1
개싘,1
개시퀴,1
개시키,1
개십팔,1
개싯끼,1
개싯키,1
개싴,1
개쌍넘,1
개쌍년,1
개쌍놈,1
개쌔,1
개쌔꺄,1
개쌔끼,1
개쌕,1
개쌕끼,1
개썅넘,1
개썅년,1
개썅놈,1
개썅늠,1
개썅연,1
개쎅,1
개쐐리,1
개쒜,1
개쒜끼,1
개쒜리,1
개쒝,1
개쒝갸,1
개쒝기,1
개쒝꺄,1
개쒝끼,1
개쒝키,1
개쒯,1
개쒸,1
개쒹기,1
개씌끼,1
개씨끼,1
개씨발,1
개씨팕,1
개씹,1
개씹창,1
개씹팔,1
개자슥,1
개자싁,1
개자식,1
개자지,1
개젓,1
개젖,1
개졋,1
개졎,1
개조또,1
개조옷,1
개족,1
개좆,1
개지랄,1
개후레,1
개후장,1
거시기,1
겁탈,1
게넘,1
게년,1
게놈,1
게뇬,1
게뇽,1
게눔,1
게새끼,1
게새리,1
게색,1
게색기,1
게색끼,1
게세,1
게세꺄,1
게세끼,1
게섹,1
게쉐,1
게쉐이,1
게시끼,1
게시퀴,1
고환,1
공짜버그,1
공짜캐쉬,1
그룹섹스,1
그지새끼,1
그지좃밥,1
그지좃빱,1
그지좆밥,1
근친,1
근친상간,1
기엉아,1
기형아,1
꼴려,1
꼴리는,1
꼴리다,1
난교,1
넣게벌려,1
넣고싸고,1
네에미,1
년놈,1
니미랄,1
니미럴,1
니미롤,1
니미를,1
니보지,1
니애미,1
니애비,1
니어미,1
니에미,1
니에비,1
니좆,1
대딸,1
딸딸이,1
떡치기,1
떡칠녀,1
룸섹스,1
마스터베이션,1
매춘,1
매춘부,1
몸안에사정,1
몸캠,1
몸켐,1
몸파는,1
뮈칀세끼,1
뮈칀세리,1
뮈칀섹끼,1
뮈친,1
뮈친세리,1
뮈친섹끼,1
뮈친섹이,1
미췬,1
미췬년,1
미췬세끼,1
미췬쉐리,1
미친,1
미친넘,1
미친년,1
미친놈,1
미친뇬,1
미친새끼,1
미친세리,1
미친섹이,1
미친자식,1
미튄,1
미틘,1
미틩,1
미틴,1
미틴뇬,1
밑구녕,1
밑구녕빨기,1
박고싶다,1
박고싶퍼,1
박아줄게,1
박아줄께,1
박을께,1
박을년,1
뱅쉰,1
뱅싄,1
뱅신,1
뱡신,1
버즤,1
버지,1
버지물,1
버짓물,1
번섹,1
번쌕,1
번쎅,1
벙어리,1
벼엉신,1
변섹,1
변태,1
변퇴,1
병쉰,1
병싀,1
병싄,1
병신,1
병씬,1
보오지,1
보쥐,1
보즤,1
보지,1
보지걸,1
보지구녕,1
보지구멍,1
보지나라,1
보지당,1
보지물,1
보지보지,1
보지털,1
보짓년,1
보짓물,1
보짖물,1
보G,1
봉알,1
뵤즤,1
뵤지,1
뵨태,1
뵹딱,1
뵹싄,1
뵹신,1
부랄,1
부부섹스,1
부카케,1
불륜,1
불알,1
붕딱,1
붕딲,1
붕뛴,1
붕싄,1
붕시나,1
붕신,1
붕알,1
붜지,1
붱신,1
뷍슨,1
뷍싄,1
뷍신,1
뷩쉬,1
뷩쉰,1
뷩싄,1
뷩신,1
뷰웅신,1
븅딱,1
븅쉰,1
븅싄,1
븅시,1
븅신,1
븅아,1
브랄,1
블알,1
븡딱,1
븡쉰,1
븡신,1
븽딱,1
븽쉬,1
븽슨,1
븽싄,1
븽시,1
븽신,1
비잉신,1
빙딱,1
빙쉬,1
빙쉰,1
빙싀,1
빙싄,1
빙시,1
빙신,1
빠걸,1
빠구리,1
빠굴,1
빠굴이,1
빠꾸리,1
빠도리,1
빠돌이,1
빠라,1
빠라조,1
빠라줘,1
빠러,1
빠수니,1
빠순이,1
빠큐,1
빡돌,1
빡촌,1
빡큐,1
빨어핥어박어,1
빨자좃,1
빨자좆,1
빽보지,1
빽자지,1
뺑신,1
뺑쒼,1
뺑씬,1
뺘큐,1
뻐어큐,1
뻐큐,1
뻐킹,1
뼝신,1
뽀개,1
뽀로노,1
뽀르나,1
뽀르너,1
뽀르노,1
뽀쥐,1
뽀지,1
뽀쮜,1
뽕알,1
뿅신,1
뿅씬,1
뿡알,1
쁑신,1
삐꾸,1
삥쉰,1
삥쒼,1
삥씬,1
사까시,1
사까치,1
사이버섹스,1
사창가,1
사카시,1
사카치,1
삽쥘,1
삿가시,1
삿까시,1
삿깟시,1
상년,1
상노무,1
상놈,1
새꺄,1
새뀌,1
새끠,1
새끼,1
새뤼,1
새에끼,1
새키,1
새X,1
색갸,1
색걸,1
색골,1
색광,1
색기,1
색꺄,1
색끼,1
색남,1
색녀,1
색마,1
색스,1
색쑤,1
색쓰,1
색캬,1
색키,1
색할,1
색햐,1
색히,1
샊꺄,1
샤불년,1
샤앙년,1
샵년,1
샹넘,1
샹년,1
샹놈,1
샹늠,1
성관계,1
성교,1
성매매,1
성섹스,1
성욕구,1
성인용품,1
성체위,1
성체험,1
성추행,1
성충동,1
성폭력,1
성폭행,1
성행위,1
세게빨아,1
세꺄,1
세뀌,1
세끠,1
세끼,1
세액스,1
세에끼,1
세에쓰,1
세엑,1
세퀴,1
세키,1
섹남,1
섹녀,1
섹마,1
섹보지,1
섹수,1
섹쉬,1
섹슈,1
섹스,1
섹시,1
섹파트너,1
섹하자,1
섹하장,1
섹할,1
섹해,1
섹히,1
섹s,1
수간,1
수음,1
쉑수,1
쉑스,1
쉑쑤,1
쉑쓰,1
쉑캬,1
스와핑,1
스트립쇼,1
스트립쑈,1
스펄,1
십8,1
십넘,1
십녀,1
십놈,1
십때꺄,1
십때끼,1
십떼끼,1
십밸,1
십새,1
십새꺄,1
십새끼,1
십새캬,1
십새키,1
십색,1
십색꺄,1
십색끼,1
십색히,1
십세,1
십세끼,1
십쇄리,1
십쉐,1
십쉐리,1
십쉐이,1
십쉑,1
십쉑히,1
십시끼,1
십쌔,1
십쌔꺄,1
십쎄끼,1
십씨키,1
십알,1
십질,1
십창,1
십탱,1
십탱구리,1
십팔,1
십팔년,1
십팔련,1
십팔연,1
십할,1
십할련,1
싯끼,1
싯빨,1
싯팔,1
싲팔,1
싴팔,1
싵팔,1
싶알,1
싶팔,1
싸발년,1
싸앙넘,1
싸앙녀,1
싸앙년,1
싸줄께,1
싹년,1
쌉년,1
쌍넌,1
쌍넘,1
쌍년,1
쌍념,1
쌍노무,1
쌍놈,1
쌍놈아,1
쌍뇨나,1
쌍뇬,1
쌍뇸,1
쌍뇽,1
쌍뉸,1
쌍연,1
쌔꺄,1
쌔끼,1
쌔리,1
쌔캬,1
쌔키,1
쌕,1
쌕갸,1
쌕걸,1
쌕꺄,1
쌕수,1
쌕스,1
쌕쑤,1
쌕쓰,1
쌩보지,1
쌩포르노,1
쌰앙넘,1
쌰앙녀,1
쌰앙년,1
쌰앙눔,1
쌰앙뉸,1
썁색,1
썅,1
썅넌,1
썅넘,1
썅녀,1
썅년,1
썅놈,1
썅뇬,1
썅연,1
썩을년,1
쎅스,1
쓰글넘,1
쓰글년,1
쓰글놈,1
쓰글늠,1
쓰발,1
쓰발넘,1
쓰벌,1
쓰불,1
쓰뷀,1
쓰블,1
씨댕,1
씨댕년,1
씨뎅,1
씨바,1
씨바라,1
씨박,1
씨발,1
씨발넘,1
씨발년,1
씨발놈,1
씨발놈아,1
씨방새,1
씨방세,1
씨뱔,1
씨벌,1
씨벌년,1
씨벧,1
씨벨년,1
씨벵,1
씨봉,1
씨봉알,1
씨부랄,1
씨부럴,1
씨불,1
씨불년,1
씨불얼,1
씨붕,1
씨뷀,1
씨브,1
씨브랄,1
씨브럴,1
씨블,1
씨블년,1
씨앙년,1
씨양년,1
씨이바,1
씨이발,1
씨이방,1
씨이밸,1
씨이벌,1
씨이빨,1
씨이팔,1
씨입년,1
씨입뇬,1
씨파,1
씨팍,1
씨팏,1
씨팔,1
씨팔년,1
씨펄,1
씹,1
씹8,1
씹넘,1
씹년,1
씹놈,1
씹뇬,1
씹딱꿍,1
씹때꺄,1
씹때끼,1
씹떼,1
씹떼끼,1
씹물,1
씹밸,1
씹벌,1
씹보지,1
씹보지년,1
씹블,1
씹빡,1
씹빨,1
씹뻘,1
씹새,1
씹새꺄,1
씹새끼,1
씹새캬,1
씹새키,1
씹색꺄,1
씹색끼,1
씹색히,1
씹샛길,1
씹생알,1
씹세,1
씹세끼,1
씹세이,1
씹쉐,1
씹쉐리,1
씹쉐이,1
씹쉑,1
씹쉑히,1
씹쌔,1
씹쌔기,1
씹쌔꺄,1
씹쌔끼,1
씹쌔키,1
씹쎄,1
씹쎄끼,1
씹쒜,1
씹씨키,1
씹알,1
씹연,1
씹질,1
씹창,1
씹탱,1
씹탱구리,1
씹팔,1
씹팔년,1
씹팔련,1
씹팔연,1
씹펄,1
씹풀,1
씹할,1
씹할련,1
씹할연,1
씻끼,1
씻발,1
씻벌,1
씻뻘,1
씻퐁,1
씾팔,1
앂년,1
앂팔,1
아이템매니아,1
아이템메니아,1
아이템베이,1
안에사정,1
알몸,1
알몸공개,1
알몸사진,1
알몸쇼,1
애액,1
앰병,1
앰창,1
야녀,1
야동,1
야설,1
엄창,1
에믜,1
에미,1
여자보지,1
염병,1
염병할,1
엿먹,1
엿먹어,1
옘병,1
오나니,1
오랄,1
오럴,1
오럴섹스,1
오르가즘,1
옹녀,1
왕보지,1
왕자지,1
우라질,1
원조교재,1
원조교제,1
원조알바,1
월경,1
유두,1
유방,1
육봉,1
육시랄,1
육시럴,1
윤간,1
윤락,1
음경,1
음담패설,1
음란,1
음순,1
음액,1
음욕,1
입사후장,1
입안사정,1
자위,1
자위기구,1
자위남,1
자위녀,1
자지,1
잡년,1
잡놈,1
잡뇬,1
젓가튼,1
젓같은,1
젓까,1
젓까는,1
젓나,1
젓나게,1
젓마난,1
젓만한,1
젓밥,1
젓빠지게,1
정박아,1
정자,1
젖,1
젖가튼,1
젖같은,1
젖까,1
젖까는,1
젖꼭지,1
젖나게,1
젖도,1
젖마난,1
젖만한,1
젖물,1
젖밥,1
젖빠지게,1
젖탱이,1
젖통,1
조가틍,1
조까,1
조까는,1
조까라,1
조까튼,1
조낸,1
조또,1
조루,1
조빠라,1
조빠지게,1
조빱,1
조옷나,1
조질래,1
조카툰,1
조털,1
족가튼,1
좀물,1
좃,1
좃가튼,1
좃같은,1
좃까,1
좃까는,1
좃까라,1
좃나,1
좃나게,1
좃도,1
좃물,1
좃밥,1
좃빠지게,1
좄까,1
좆,1
좆,1
좆구녕,1
좆까,1
좆까는,1
좆나,1
좆대가리,1
좆도,1
좆물,1
좆밥,1
좇,1
좇까,1
죳,1
죶,1
죶가튼,1
죶빠지게,1
지랄,1
짬지,1
찌찌,1
창남,1
창녀,1
창녀촌,1
창년,1
창뇨,1
창뇬,1
챵녀,1
챵년,1
챵뇬,1
처녀막,1
최음제,1
카섹,1
카섹스,1
캐세끼,1
캐쉬버그,1
캐시버그,1
큰보지,1
큰자지,1
페니스,1
포르노,1
포르노사진,1
포르노섹스,1
폰색,1
폰세엑,1
폰섹,1
폰섹스,1
폰쉑,1
폰쌕,1
폰쎅,1
프리섹스,1
플레이보지,1
한번꽂자,1
한번주께,1
한번줄래,1
핥아주께,1
핧아줄께,1
함대주까,1
함대줄래,1
함빨자,1
항문,1
허벌,1
허벌창,1
호로년,1
호로새끼,1
호로새리,1
호로색,1
호로색끼,1
호로자슥,1
호로자식,1
호모섹기,1
호모쎄끼,1
호빠,1
호스트바,1
호스트빠,1
혼음,1
화냥,1
화냥년,1
화류,1
화양년,1
후레자식,1
후장,1
후장입사,1
ac발,1
x대가리,1
개같은년,1
개좆같은년,1
강아지같은사람아,1
식도 내 이물이 뭐야?,2
지루증이 뭔데,2
요로결석증알려줘,2
레그 페르테스병란?,2
피부사상균증 대해서,2
요독증뭐야,2
만성 위염알려줘,2
네프로제 증후군(신장증)이 뭐야,2
빈혈뭐시요?,2
회충증을 알려줘,2
유선 종양설명해,2
변형성 척추증뭔데?,2
회충증뭔데?,2
치주 질환은?,2
상피소체 기능항진증·저하증이 뭔데?,2
흉막염뭔데?,2
피부사상균증설명,2
심장사상충증 대해서,2
췌염란?,2
편모충증뭐시요,2
개 헤르페스바이러스 감염증은,2
네프로제 증후군(신장증)무엇인가요,2
벼룩알레르기성 피부염이 뭐냐,2
관절염?,2
파상풍?,2
난소 종양?,2
피부 종양알려줘,2
피부 종양알려주세요,2
유루증설명해주세요,2
치주 질환을 알려주세요,2
마라세티아 감염증이 뭐임?,2
사구체신염 궁금해요,2
자기면역에 의한 피부병뭔데?,2
뇌의 외상뭔데?,2
저혈당증이 뭔가요,2
연구개 과장증?,2
구충증이 뭔데?,2
류머티스성 관절염란,2
부신피질 기능항진증(쿠싱 증후군)뭐시요?,2
거대 식도증뭐냐,2
결막염이란,2
콕시듐는?,2
모낭충증이 뭔데,2
포도막염궁금해용,2
전립선 농포뭔데,2
이혈종을 알려줘,2
외이염은?,2
췌염 궁금해요,2
혈소판 감소증이 뭐냐,2
자궁축농증무엇?,2
만성 위염에 대해서,2
관절염란?,2
네프로제 증후군(신장증)무엇?,2
회음 헤르니아은?,2
구루병·골연화증무엇,2
체리아이이 궁금해요,2
항문주위염·항문주위루 대해서,2
안면신경마비이 뭐냐,2
급성 신부전을 알려줘,2
신우신염이 뭐야,2
"심실, 심방 중격 결손증이란?",2
흉막염에 대해서,2
회충증가 궁금해요,2
애나멜질 형성부전란?,2
폐렴이 뭐야?,2
속눈썹 이상이 뭐야?,2
개선충증무엇인가요?,2
바베시아증무엇?,2
결막염알려줘,2
접촉성 피부염알려주세요,2
유선 종양란?,2
부정맥이 뭔가요,2
네프로제 증후군(신장증)이 궁금해요,2
조충증를 알려줘,2
속눈썹 이상란?,2
사구체신염이란?,2
승모판 폐쇄부전뭐시요,2
자궁축농증무엇인가요,2
애나멜질 형성부전이 뭐임?,2
췌염을 알려줘,2
전립선 농포무엇인가요,2
외이염설명해주세요,2
부신피질 기능저하증(애디슨병)가 궁금해요,2
브루셀라증이란,2
골절란,2
유선 종양무엇인가요?,2
부비강염이란,2
안구 탈출를 알려줘,2
추간판 헤르니아설명,2
동맥관 개존증,2
탈구설명해,2
횡격막 헤르니아설명해주세요,2
홍역(디스템퍼)뭐시요,2
항문주위염·항문주위루가 궁금해요,2
간질을 알려주세요,2
췌염이 뭐임?,2
편충증는?,2
유선 종양를 알려줘,2
난소 종양무엇인가요?,2
뼈의 종양가 궁금해요,2
편모충증궁금해용,2
전립선 농양이란?,2
조충증란?,2
당뇨병이란?,2
전립선염알려주세요,2
식도 내 이물설명,2
난소 종양무엇인가요,2
구내염에 대해서,2
구루병·골연화증이 뭐임?,2
슬개골 탈구을 알려주세요,2
접촉성 피부염이 뭐야?,2
자기면역에 의한 피부병뭐냐?,2
자기면역에 의한 피부병는?,2
식도 내 이물 궁금해요,2
벼룩알레르기성 피부염무엇인가요,2
콕시듐 대해서,2
폐수종는?,2
포도막염이란,2
뇌의 외상무엇,2
장폐색이 뭔가요,2
망막박리이란,2
회음 헤르니아에 대해서,2
"심실, 심방 중격 결손증",2
모낭충증이란?,2
슬개골 탈구알려줘,2
폐동맥 협착증이 궁금해요,2
부신피질 기능저하증(애디슨병)은?,2
폐동맥 협착증이 뭐임,2
켄넬코프무엇,2
심근증 대해서,2
파보바이러스 감염증이 뭐야?,2
네프로제 증후군(신장증)알려줘,2
코로나바이러스 감염증이 뭐임?,2
전립선 농양뭐냐?,2
심장사상충증설명해,2
내이염이 뭐임,2
부정맥뭐냐?,2
부비강염무엇,2
부신피질 기능저하증(애디슨병)을 알려주세요,2
마라세티아 감염증궁금해용,2
부정맥알려줘,2
난소 종양설명,2
횡격막 헤르니아궁금해용,2
거대 식도증무엇인가요,2
개선충증은?,2
전염성 간염뭔데,2
외이염뭐냐,2
부신피질 기능저하증(애디슨병)뭐냐,2
포도막염이 뭐야?,2
연구개 과장증무엇?,2
출혈성 위장염?,2
전립선 농포설명해줘,2
속눈썹 이상를 알려줘,2
급성 위염뭐야?,2
안면신경마비무엇인가요?,2
접촉성 피부염무엇?,2
상피소체 기능항진증·저하증란?,2
신우신염를 알려주세요,2
전염성 간염설명해주세요,2
뼈의 종양,2
탈구이란?,2
농피증뭔데,2
위확장과 위염전이 뭐야,2
개 헤르페스바이러스 감염증무엇?,2
치근첨주위농양이 뭔데,2
안검내반·외반이 뭐냐,2
연구개 과장증이 뭔가요,2
폐렴뭐시요,2
빈혈뭔데,2
정소 종양이 궁금해요,2
애나멜질 형성부전이 뭔가요?,2
이혈종궁금해용,2
변형성 척추증은?,2
파상풍알려주세요,2
벼룩알레르기성 피부염란?,2
네프로제 증후군(신장증)가 궁금해요,2
레그 페르테스병이 뭔가요,2
방광염는?,2
흡수불량증후군 궁금해요,2
유루증를 알려주세요,2
지루증설명해줘,2
연구개 과장증이 뭔가요?,2
저혈당증이 궁금해요,2
기흉이 뭔데?,2
지루증무엇인가요?,2
코로나바이러스 감염증무엇,2
안구 탈출무엇?,2
폐렴가 궁금해요,2
간질를 알려주세요,2
기관지염는?,2
항문주위염·항문주위루이 뭐냐?,2
인두염은,2
추간판 헤르니아이 뭐냐?,2
난소 종양에 대해서,2
장폐색를 알려주세요,2
피부사상균증뭐냐,2
지루증란?,2
피부사상균증이 뭐야,2
편모충증설명해,2
혈소판 감소증 대해서,2
승모판 폐쇄부전뭐시요?,2
혈소판 감소증설명해줘,2
코로나바이러스 감염증뭔데,2
결막염이 뭐냐?,2
피부 종양무엇,2
구강 종양알려주세요,2
개 헤르페스바이러스 감염증이 뭐야,2
폐동맥 협착증를 알려줘,2
속눈썹 이상이 뭐야,2
편충증를 알려줘,2
바베시아증?,2
동맥관 개존증알려줘,2
사구체신염이 뭐임,2
접촉성 피부염,2
빈혈설명해,2
안면신경마비설명해주세요,2
췌외분비부전은,2
심근증뭐냐?,2
사구체신염이 뭔가요?,2
전립선 농포이 뭔데,2
전립선 농포은?,2
안검내반·외반을 알려주세요,2
갑상선 기능저하증뭐냐?,2
구강 종양설명해줘,2
신우신염무엇인가요,2
만성 신부전이 뭐냐,2
개 헤르페스바이러스 감염증란?,2
중이염를 알려줘,2
안검내반·외반?,2
파상풍뭐야?,2
폐수종설명,2
안검내반·외반이 뭐임,2
간질이 뭔가요?,2
파보바이러스 감염증이 뭐냐,2
급성 위염이 뭐야,2
위확장과 위염전을 알려줘,2
켄넬코프알려줘,2
급성 신부전무엇인가요?,2
렙토스피라 감염증,2
만성 위염은?,2
부신피질 기능저하증(애디슨병)궁금해용,2
피부 종양를 알려주세요,2
치근첨주위농양뭔데?,2
출혈성 위장염을 알려주세요,2
기흉뭐시요,2
파보바이러스 감염증를 알려주세요,2
골절뭐야,2
폐수종이 뭐임,2
뼈의 종양무엇인가요,2
편모충증알려주세요,2
전십자인대 파열무엇,2
항문주위염·항문주위루뭔데?,2
치근첨주위농양이 뭐냐,2
인두염이 뭐야,2
기관허탈이 뭔가요?,2
전립선 농포 대해서,2
신우신염는?,2
뼈의 종양뭐냐?,2
장폐색이란,2
개선충증이 뭐야?,2
슬개골 탈구이 궁금해요,2
치근첨주위농양이란?,2
농피증이 뭐야?,2
기관허탈이 뭐임,2
수두증를 알려줘,2
안면신경마비은?,2
